399;CHOCO TONI SANTONI 400 GR;0;0
397;CHOCOLATE EN POLVO TERRY 400 GR;97.55;1
63;Chuleta ahumada de cochino 1kg;0;0
65;Chuleta de cochino 1/2 kg;96.5;1
64;Chuleta de res;0;0
66;Chuleton 1kg;0;0
513;CHULETON DE PALETA 1/2 KG;96.5;1
243;Cloro King 1 Lt;0;0
402;CLORO KINS 1 LITRO;27.02;1
98;Cloro Kris 1 Lts.;40.35;1
99;Cloro Kris 3.8 Lts.;0;0
401;CLORO LA PERLA 1 LITRO;0;0
245;Cloro Nevex  ultra 1 Lt;0;0
244;Cloro Nevex 1 Lt;0;0
400;CLORO SATELITE ULTRA 500 GR;0;0
246;Cloro Tapa Amarilla 1 Lt;0;0
67;Cochino costilla 1/2 kg;71.93;1
323;COLADO HEINZ PERA 113G;35.44;1
324;COLADO NATULAC DURAZNO 113G;31.93;1
325;COLADO NATULAC MANZANA 113G;31.93;1
326;COLADO NATULAC MANZANA 186G;36.84;1
327;COLADO NATULAC PERA 113G;31.93;1
328;COLADO NATULAC PERA 186G;36.84;1
329;COLADO OSOLE CIRUELA 100GR;19.3;1
330;COLADO OSOLE DURAZNO 100GR;19.3;1
331;COLADO OSOLE FRU MIX 100GR;19.3;1
332;COLADO OSOLE MANZANA 100;19.3;1
333;COLADO OSOLE PERA 100G;19.3;1
109;Combo Quincenal;0;0
438;Compota Natulac 186gr;36.84;1
84;Costilla de res 1/2 kg;61.41;1
250;Crema Arroz Primor Bolsa 450 Gr.;0;0
173;Crema de Arroz Agua Blanca 450gr;31.23;1
174;Crema de Arroz Mary 450gr;32.63;1
175;Crema de Arroz Polly 450gr;0;0
440;Crema De Arroz Primor Pote 450gr;0;0
441;Crema De Arroz Primor Pote 900gr;0;0
442;Crema de Arroz Santoni 400gr;0;0
247;Crema Dental Colgate Kids 50 Ml;39.65;1
248;Crema Dental Colgate Menta 100 Ml;0;0
249;Crema Dental Colgate Menta 75 Ml;70.53;1
106;Crema Dental Colgate Plax;0;0
334;CREMA LECHE DI FIORE 170G;36.14;1
335;CREMA LECHE KALDINI 170G;0;0
233;Dalvito 200gr;100.71;1
234;Dalvito 300gr;141.41;1
251;Desifectante Mistolin 828 Ml.;55.44;1
252;Desifectante Nivex Surtido 1 Lt;0;0
336;DESINF MISTOLIN AIR NAV PIN ES;57.2;1
337;DESINF MISTOLIN AROMATIZANTE NARANJA;57.2;1
338;DESINF TITAN FLORAL 1L;40.35;1
339;DESINF TITAN FRESA 1L;40.35;1
340;DESINF TITAN PINO 1L;40.35;1
104;Desodorante Lady Speed Stick;0;0
403;DETERGENTE  ABC LIMON 400GR;71.93;1
404;DETERGENTE EL TITAN LAVADO AUTOMATICO 1 KILO;58.95;1
405;DETERGENTE EL TITAN LIMON 900GR;55.44;1
423;DETERGENTE LIQUIDO CON SUAVISANTE ULTRASAT 946 ML;0;0
341;Diablitos Under Wood 100 Gr;80.71;1
185;Diablitos Under Wood 115gr;84.22;1
342;Diablitos Under Wood 50G;44.56;1
184;Diablitos Under Wood 54gr;45.27;1
485;Dr Abelardo J. Bachour D.;701.8;1
495;DR.  KERWING TORO;701.8;1
491;DR. ALEXANDER CARRERO;701.8;1
490;DR. CARLOS TOVAR;701.8;1
492;DR. CHAMBERLAIN CHERUBINI;701.8;1
494;DR. JESUS VERA;701.8;1
496;DR. LUIS GUERRA;701.8;1
497;DR. MANUEL MONTANA;701.8;1
510;Dr. Prueba;0;0
498;DR. ROGER MARTINEZ;701.8;1
499;DR. SAUL VIEIRA;701.8;1
493;DRA. FLORINDA DUQUE;701.8;1
500;DRA. GERALDINE MENDOZA;701.8;1
501;DRA. MAGALYS GUZMAN;701.8;1
504;DRA. NOHEMI MELENDEZ;701.8;1
505;DRA. NORMELIS SILVA;701.8;1
506;DRA. VANESSA PIFANO;701.8;1
406;ESENCIA DE FRESA EL AGUILA 230ML;76.85;1
407;ESENCIA DE NATA EL AGUILA 250ML;68.43;1
408;ESENCIA EL AGUILA COLITA 230ML;76.5;1
409;ESPONJA MAX HOGAR MALLITA;31.23;1
253;Esponjas Doble Uso 868;15.09;1
410;FIDEOS KALDINI CARNE 70 GR;20.35;1
411;FIDEOS KALDINI VEGETAL 70 GR;20.35;1
412;GALLETA BELVITA HONY 252GR;78.6;1
413;GALLETA BELVITA KRAKER 252G;78.6;1
414;GALLETA MARIA PUIG SELEC 250;52.64;1
582;GALLETA MARIA PUIG SELEC 250G;52.64;1
415;GALLETA SODA PUIG 240G;55.44;1
221;Gatorade 500ml;0;0
416;GELATINA QUALIMAX FRAMBUESA 20GR;14.74;1
417;GELATINA QUALIMAX PINA 20GR;14.74;1
418;GELATINA QUALIMAX UVA 20GR;14.74;1
419;GUISANTES AREL 400GR;74.04;1
254;Guisantes En Lata Pafia 400 Gr.;0;0
255;Guisantes En Vidro ole 190 Gr;0;0
420;GUISANTES KALDINI 400G;50.53;1
421;GUISANTES OSOLE 300GR;42.11;1
1;Harina de Maiz Amarilla Pan 1Kg.;0;0
115;Harina de Maiz Blanca Juana 1Kg;39.3;1
116;Harina de Maiz Blanca Kaly 1Kg;27.37;1
114;harina de maiz blanca pan 1kg;38.6;1
119;Harina de Trigo Doña Maria 1Kg;59.65;1
117;Harina de Trigo Dulce Mar Leudante 1Kg;0;0
118;Harina de Trigo Dulce Mar Todo Uso 1Kg;0;0
19;Harina de Trigo Leudante Dulce Mar 1Kg.;0;0
20;Harina de Trigo Leudante Mary 1Kg.;52.64;1
121;Harina de Trigo Ronco Leudante 1Kg;52.64;1
120;Harina de Trigo Ronco Todo Uso 1Kg;0;0
343;HARINA TRIGO MARY T USO 900G;44.56;1
76;Higado de Pollo 1kg;0;0
422;HORTALIZAS OSOLE 300GR;48.78;1
70;Hueso rojo;0;0
585;huevos 1/2 carton;87.73;1
91;Jabón En Polvo Alive Azul 1 Kg.;70.53;1
89;Jabón En Polvo Alive Azul 500gr.;35.44;1
92;Jabón En Polvo Alive Verde 1 kg.;62.11;1
90;Jabón En Polvo Alive Verde 500gr.;31.23;1
96;JabÃ³n en polvo ACE 1 Kg.;0;0
257;Jabon Azul Las Llaves 200 Gr.;38.6;1
256;Jabon Azul Las Llaves 250 Gr.;44.56;1
100;Jabon Azul Panela Las Llaves 250g.;0;0
344;JABON DOVE ORIGINAL 90GR;0;0
258;Jabon Las Llaves Fragancia Bebe 160 Gr.;40.35;1
105;Jabon Lux;0;0
345;JABON REXONA ANTIBAC AVENA 3X1;101.06;1
444;Jamon Endiablado Plumrose 110gr;58.25;1
443;Jamon Endiablado Plumrose 60gr;42.11;1
533;Ketchup 400 g San Cipriano;88.08;1
71;Lagarto con hueso;0;0
72;Lagarto sin hueso;0;0
424;LAVAPLATO CREMA EL TITAN 250GR;36.84;1
425;LAVAPLATO CREMA EL TITAN 500GR;64.57;1
94;Lavaplatos Axion Crema 500 Gr.;151.94;1
97;Lavaplatos Kris;0;0
426;LAVAPLATOS MULTIUSO LIQUIDO NARANJA EL TITAN 500ML;0;0
430;LECHE COMPLETA LLANO ALEGRE 1 KILO;198.26;1
528;LECHE COMPLETA SAN CIPRIANO 200GR;92.99;1
529;LECHE COMPLETA SAN CIPRIANO 400GR;169.48;1
530;LECHE COMPLETA SAN CIPRIANO 900GR;327.04;1
427;LECHE CONDENSADA CAMPESTRE 395;87.37;1
428;LECHE CONDENSADA NATULAC 100ML;28.42;1
429;LECHE CONDENSADA NATULAC 397GR;84.22;1
196;Leche En Polvo Completa Do Bon 120gr;0;0
197;Leche En Polvo Completa Do Bon 200gr;54.04;1
199;Leche En Polvo Completa Dobon 400gr.;108.08;1
192;Leche En Polvo Completa La Campestre 500gr;176.15;1
190;Leche En Polvo Completa La Campestre900gr;318.97;1
22;Leche en polvo completa, presentacion 1Kg.g;0;0
23;Leche en polvo completa, presentacion 500g;0;0
24;Leche en polvo completa, presentacion 900g;0;0
259;Leche En Polvo Dobon 400 Gr.;0;0
194;Leche En Polvo La Campiña 900gr;363.18;1
195;Leche En Polvo Semidescremada La Campiña 900gr;0;0
21;Leche en polvo sin gluten, presentacion 200g;0;0
346;LECHE LIQ COMP SAN SIMON 1L;60.71;1
204;Leche Liquida Completa La Pastoreña 1L;70.53;1
202;Leche Liquida Completa Purisima 1L;57.9;1
203;Leche Liquida Descremada La Pastoreña 1L;57.9;1
201;Leche Liquida Descremada Purisima 1L;0;0
347;LECHE POLVO LUMALAC 1 KILO;292.65;1
348;LECHE POLVO SAN SIMON 900GR;295.81;1
349;LENTEJA GABI 400GR;38.6;1
260;Lentejas Pantera 454 Gr.;52.28;1
187;Lentejas Pantera 500gr;0;0
188;Lentejas Pantera 900gr;101.06;1
525;LENTEJAS SAN CIPRIANO 500GR;42.46;1
186;Lentejas Venela  500gr;42.81;1
25;lentejas, presentacion de 400g;0;0
507;LIC. CHRISTOPHER TELLERIA;0;0
394;LUMALAC LIFETEA 500 GR;100.71;1
431;MAIZ DULCE NUDELI 200 GR;0;0
432;MAIZ DULCE TIGO 300 GR;58.95;1
433;MAIZ ENTERO KALDINI 400 GR;50.53;1
434;MAIZ PARA COTUFA GABI 500 GR;45.27;1
538;MAIZ PARA COTUFA PANTERA 500G;43.51;1
350;MAIZINA AMERICANA 120G;43.51;1
206;Maizina Americana 200gr;48.42;1
261;Maizina Americana 400 Gr.;88.78;1
207;Maizina Americana 800gr;161.41;1
205;Maizina Americana 90gr;24.21;1
351;MANTECA MISERICORDIA 400GR;74.04;1
352;MANTEQ LA DELICIA 250GR;0;0
353;MANTEQ LA DELICIA 500GR;58.95;1
354;MARGA LA MISERICORDIA 227GR;0;0
355;MARGA LA MISERICORDIA 454GR;0;0
215;Margarina Chef Sin Sal;0;0
214;Margarina Deline 250gr;0;0
213;Margarina Deline 500gr;67.02;1
217;Margarina La Excelencia 15kg;0;0
30;Margarina Ligera Mavesa 500gr;0;0
27;Margarina Mavesa 250gr;48.07;1
26;Margarina Mavesa 500gr;89.48;1
28;Margarina Nelly 250gr;38.6;1
29;Margarina Nelly 500gr;80.01;1
356;MAYONESA 100 X100TO 175G;43.86;1
534;Mayonesa 750 g San Cipriano;180.71;1
211;Mayonesa Fergos 175gr;52.28;1
212;Mayonesa Fergos 445gr;107.02;1
357;MAYONESA KALDINI 445GR;97.55;1
31;Mayonesa Kraft 175gr;63.16;1
210;Mayonesa Kraft 445gr;126.32;1
32;Mayonesa Mavesa 175gr;64.92;1
209;Mayonesa Mavesa 3.6kg;0;0
262;Mayonesa Mavesa 445 Gr.;129.83;1
33;Mayonesa Mavesa 900gr;0;0
358;MAYONESA MAVESA ADER 3.6KG;1,008.84;1
359;MAYONESA MISERICORDIA 175G;47.02;1
360;MAYONESA MISERICORDIA 445GR;90.88;1
361;MAYONESA TIGO 500GR;110.88;1
508;meidco;0;0
78;Molleja de Pollo 1kg;0;0
535;Mostaza 370 g San Cipriano;101.06;1
362;MOSTAZA COMA 1K;107.73;1
79;Muslo de Pollo  1kg;0;0
169;Nestle Cerelac 100gr;54.04;1
171;Nestle Cerelac Sachet 400gr;0;0
172;Nestle Cerelac Sachet 900gr;0;0
539;OREO CHOCOLATE TUBO 108GR;33.69;1
540;OREO FRESA TUBO 108GR;36.14;1
543;PAÑALES ECOSOFT XL 10 UNIDADES;143.87;1
547;PAÑALES JUNIOR PERFECT TALLA XL 7 UNIDADES;206.68;1
545;PAÑALES LANDA  11-25 KILO 8 UNIDADES;77.55;1
544;PAÑALES LANDA  4-9 KILO 9 UNIDADES;77.55;1
546;PAÑALES MINI PERFECT TALLA M 10 UNIDADES;206.68;1
541;PAPEL ALUMINIO ALNAFOL 6.7M;80.71;1
103;Papel Higienico Lucianos Morado;30.18;1
363;PAPEL ROSAL PLUS 215H VER P;43.86;1
542;PASSATA SINDONI 480 GR;112.64;1
176;Pasta Allegri Codos 1Kg;0;0
263;Pasta Allegri Espiral 1 KG;0;0
364;PASTA CAPRI E E LARGA 1;43.86;1
265;Pasta Corta Primor 1 Kg.;80.71;1
264;Pasta Corta Primor 500 Gr.;0;0
229;Pasta de Tomate COMA 200gr;40.35;1
231;Pasta de Tomate COMA 3.850kg;554.77;1
230;Pasta de Tomate COMA 500gr;151.59;1
365;PASTA HORIZONTE TORNIL 1K EE;0;0
266;Pasta Larga Primor 500 Gr.;0;0
177;Pasta Mary Plumitas 1Kg;0;0
267;Pasta Para Pasticho Lasagna Galo 200 Gr.;44.56;1
366;PASTA TOMATE COMA 4K VID;0;0
179;Pasta Vermicelli Allegri 1Kg;55.44;1
180;Pasta Vermicelli Horizonte 1Kg;0;0
181;Pasta Vermicelli Mary 1Kg;0;0
227;Pasticho Ronco 250gr;49.83;1
228;Pasticho Sindoni 250gr;0;0
68;Patas de cochino 1/2 kg;31.58;1
80;Patas de Pollo 1kg;0;0
81;Pechuga de Pollo con Hueso 1kg;0;0
268;Pepitona Margarita Picante 140 Gr.;70.18;1
69;Pernil 1/2 kg;85.97;1
451;Pescado Carite en rueda 1Kg;0;0
450;Pescado Pargo entero 1Kg;0;0
82;Picadillo de Pollo 1kg;0;0
73;Pollo carapacho;0;0
74;Pollo churrasco;0;0
75;Pollo entero 1 kg;80.71;1
77;Pollo Milanesa 1kg;0;0
521;pork belly 1/2 kg;102.46;1
479;pulpa de cochino 1/2 kg.;117.55;1
548;PURE DE TOMATE HEINZ 490G;134.39;1
224;Refresco  Pepsi 1.5L;0;0
218;Refresco Coca Cola 1.5L;0;0
220;Refresco Coca Cola 1L;0;0
222;Refresco Coca Cola 2L;0;0
226;Refresco Glup 1L;0;0
225;Refresco Glup 2L;0;0
223;Refresco Pepsi 2L;0;0
549;RENATA MEZCLA BRIGADEIRO 400G;57.2;1
550;RENATA MEZCLA BROWNIE 400GR;57.2;1
551;RENATA MEZCLA CHOCOLATE 400G;55.44;1
552;RENATA MEZCLA COCO 400G;57.2;1
553;RENATA MEZCLA LARANJA 400G;57.2;1
554;RENATA MEZCLA LIMAO 400G;57.2;1
235;Rikesa Cheedar 200gr;175.45;1
236;Rikesa Tocineta 300gr;0;0
270;Sal Refinada Bahia 1 Kg.;15.44;1
54;Sal Refinada Celestial 1 kg.;10.53;1
269;Sal Refinada Delmar 1 Kg;12.28;1
55;Sal Refinada Ensal 1Kg.;0;0
555;SALMON AHUMADO ROBINSON 170 GR;157.91;1
367;SALSA AHUMADITA FRITZ 240GR;84.22;1
271;Salsa Aji Picante Fritz 250 Gr.;70.18;1
536;Salsa Barbacue 400 g San Cipriano;104.22;1
537;Salsa barbecue 1.01 kg;0;0
95;Salsa Barbecue BBQ Fritz 290 Gr.;70.53;1
556;SALSA BBQ MC CORMICK 230 ML;109.13;1
557;SALSA DE AJO COMA 150ML;0;0
558;SALSA DE AJO COMA 300GR;27.37;1
559;SALSA DE AJO OLYMPIA 300 ML;0;0
275;Salsa De Tomate Coma 397 Gr.;0;0
272;Salsa De Tomate Fergos 198 Gr.;36.49;1
273;Salsa De Tomate Fergos 397 Gr.;47.72;1
274;Salsa De Tomate Kampist 397 Gr.;0;0
560;SALSA INGLESA COMA 150ML;23.86;1
561;SALSA INGLESA COMA 300ML;31.23;1
562;SALSA INGLESA MC CORMICK 150ML;63.86;1
56;Salsa ketchup Heinz de 397g;0;0
58;Salsa ketchup Pampero 198g;43.86;1
57;Salsa ketchup Pampero 397g;68.78;1
563;SALSA NAPOLI CAPRI 490G;107.73;1
564;SALSA OSOLE ACEITUNA 340GR;0;0
565;SALSA OSOLE ALBAHACA 340;46.32;1
566;SALSA OSOLE MEDITERRÁNEA 340G;50.53;1
567;SALSA OSOLE NAPOLI 340;46.32;1
568;SALSA OSOLE PIZZA 340G;46.32;1
569;SALSA OSOLE PUTANESCA 340G;50.53;1
570;SALSA OSOLE VODKA 340G;50.53;1
571;SALSA PARA PASTA BOLOGNESA HEINZ 495G;126.32;1
572;SALSA PRIMAVERA NATURALIST 500G;80.71;1
368;SALSA ROSADA FRITZ 260G;67.37;1
573;SALSA SOYA COMA 150ML;20.7;1
574;SALSA SOYA COMA 300ML;28.07;1
575;SALSA SOYA MC CORMICK 150ML;64.57;1
276;Salsa Tartara Fritz 240 Gr.;94.04;1
208;Salsa Tocineta Fritz 240 Gr.;0;0
369;SALSA TOMATE  KETCHUP COLMENA 397G;53.69;1
370;SALSA TOMATE KETCHUP COMA PLAST 4KG;373.36;1
371;SALSA TOMATE KETCHUP DON ANTONIO 397GR;43.86;1
372;SALSA TOMATE KETCHUP EUREKA 397G;63.86;1
576;SALSA TOMATE OLE TRADICIONAL 340G;48.07;1
219;Sardina Picante Margarita 170 Gr.;0;0
232;Sardina Tomate Marbonita 170 Gr.;21.4;1
583;SARDINAS EN ACEITE SAN CIPRIANO 84G;24.21;1
577;SERVILLETA ZZ PEQ DISP 160 HOJAS;0;0
578;SERVILLETAS STYLO 150P;40.35;1
387;SHAMPOO UNO COCO 300ML;0;0
390;SHAMPOO UNO MANZANILLA 300ML;78.95;1
389;SHAMPOO UNO MENTA 300ML;78.95;1
388;SHAMPOO UNO OLIVA 300ML;0;0
509;test;0;0
373;TOALLAS HUMEDA MOMI 50 UND;26.32;1
374;TOALLAS HUMEDA MOMI ALOE 72 UND;42.11;1
101;Toallas Sanitarias Alive;0;0
579;TOALLIN DON TOALLIN MULT 50H;0;0
517;TOCINO 1/2 KG;0;0
237;Toddy 200gr;108.78;1
240;Toddy 2kg.;0;0
238;Toddy 400gr;188.43;1
239;Toddy de bolsa 1kg;445.64;1
523;TOMATE 1/2 KG;0;0
580;TOMATE PELADO ADDAS 500G;94.04;1
581;VEGETALES MIXTOS AREL 400GR;80.71;1
520;Veterinario;0;0
375;VINAGRE CAP GROUP 1L;35.09;1
376;VINAGRE CAP GROUP 250M;19.3;1
377;VINAGRE CAP GROUP 500M;23.51;1
378;VINAGRE ENVAPRIMOLCA 1L;28.42;1
379;VINAGRE ENVAPRIMOLCA 500ML;20;1
380;VINAGRE EUREKA 1000ML;58.95;1
381;VINAGRE EUREKA 500ML;31.93;1
382;VINAGRE HEINZ BLANCO 500ML;39.65;1
383;VINAGRE OLYMPIA 1L;50.53;1
