400;CLORO SATELITE ULTRA 500 GR;0.00;0
399;CHOCO TONI SANTONI 400 GR;89.86;1
398;CHOCO RICO SAN SIMON 400 GR;91.51;1
397;CHOCOLATE EN POLVO TERRY 400 GR;99.02;1
396;CHOCO COOL 400 GR;108.90;1
395;CHICHA INSTANTÁNEA TONI 400 GR;0.00;0
394;LUMALAC LIFETEA 500 GR;102.23;1
393;CHICHA CON LECHE SAN SIMON 500 GR;106.83;1
392;CHICHA CAMPESTRE 400 GR;89.86;1
391;CHICHA CAMPESTRE 200 GR;54.50;1
390;SHAMPOO UNO MANZANILLA 300ML;80.14;1
389;SHAMPOO UNO MENTA 300ML;80.14;1
388;SHAMPOO UNO OLIVA 300ML;0.00;0
387;SHAMPOO UNO COCO 300ML;0.00;0
386;CEREAL AZUCARADA 240G;88.69;1
385;AZUCAR DON GENARO 1 KILO;45.55;1
384;ARROZ MARY DORADO 800 GR;44.31;1
383;VINAGRE OLYMPIA 1L;51.29;1
382;VINAGRE HEINZ BLANCO 500ML;40.25;1
381;VINAGRE EUREKA 500ML;32.41;1
380;VINAGRE EUREKA 1000ML;59.84;1
379;VINAGRE ENVAPRIMOLCA 500ML;20.30;1
378;VINAGRE ENVAPRIMOLCA 1L;28.85;1
377;VINAGRE CAP GROUP 500M;23.87;1
376;VINAGRE CAP GROUP 250M;19.59;1
375;VINAGRE CAP GROUP 1L;35.62;1
374;TOALLAS HUMEDA MOMI ALOE 72 UND;42.75;1
373;TOALLAS HUMEDA MOMI 50 UND;26.72;1
372;SALSA TOMATE KETCHUP EUREKA 397G;65.42;1
371;SALSA TOMATE KETCHUP DON ANTONIO 397GR;44.72;1
370;SALSA TOMATE KETCHUP COMA PLAST 4KG;383.01;1
369;SALSA TOMATE  KETCHUP COLMENA 397G;55.07;1
368;SALSA ROSADA FRITZ 260G;69.15;1
367;SALSA AHUMADITA FRITZ 240GR;85.49;1
366;PASTA TOMATE COMA 4K VID;0.00;0
365;PASTA HORIZONTE TORNIL 1K EE;51.76;1
364;PASTA CAPRI E E LARGA 1;44.72;1
363;PAPEL ROSAL PLUS 215H VER P;44.52;1
362;MOSTAZA COMA 1K;109.36;1
361;MAYONESA TIGO 500GR;113.86;1
360;MAYONESA MISERICORDIA 445GR;93.17;1
359;MAYONESA MISERICORDIA 175G;48.44;1
358;MAYONESA MAVESA ADER 3.6KG;1.03;1
357;MAYONESA KALDINI 445GR;100.20;1
356;MAYONESA 100 X100TO 175G;44.72;1
355;MARGA LA MISERICORDIA 454GR;0.00;0
354;MARGA LA MISERICORDIA 227GR;0.00;0
353;MANTEQ LA DELICIA 500GR;60.45;1
352;MANTEQ LA DELICIA 250GR;30.23;1
351;MANTECA MISERICORDIA 400GR;75.16;1
350;MAIZINA AMERICANA 120G;44.17;1
349;LENTEJA GABI 400GR;39.18;1
348;LECHE POLVO SAN SIMON 900GR;303.51;1
347;LECHE POLVO LUMALAC 1 KILO;300.20;1
346;LECHE LIQ COMP SAN SIMON 1L;61.63;1
345;JABON REXONA ANTIBAC AVENA 3X1;102.59;1
344;JABON DOVE ORIGINAL 90GR;0.00;0
343;HARINA TRIGO MARY T USO 900G;45.23;1
342;Diablitos Under Wood 50G;45.23;1
341;Diablitos Under Wood 100 Gr;81.93;1
340;DESINF TITAN PINO 1L;40.96;1
339;DESINF TITAN FRESA 1L;40.96;1
338;DESINF TITAN FLORAL 1L;40.96;1
337;DESINF MISTOLIN AROMATIZANTE NARANJA;58.06;1
336;DESINF MISTOLIN AIR NAV PIN ES;58.06;1
335;CREMA LECHE KALDINI 170G;0.00;0
334;CREMA LECHE DI FIORE 170G;36.69;1
333;COLADO OSOLE PERA 100G;19.88;1
332;COLADO OSOLE MANZANA 100;19.88;1
331;COLADO OSOLE FRU MIX 100GR;19.88;1
330;COLADO OSOLE DURAZNO 100GR;19.88;1
329;COLADO OSOLE CIRUELA 100GR;19.88;1
328;COLADO NATULAC PERA 186G;38.10;1
327;COLADO NATULAC PERA 113G;32.71;1
326;COLADO NATULAC MANZANA 186G;38.10;1
325;COLADO NATULAC MANZANA 113G;32.71;1
324;COLADO NATULAC DURAZNO 113G;32.71;1
323;COLADO HEINZ PERA 113G;36.03;1
322;CEREAL ROCKET CH 220G;86.12;1
321;CEREAL ROCKET CH 120G;47.62;1
320;CEREAL POP CRONCH CHOCOLATE 240G;89.86;1
319;CEREAL POP CRONCH 240G;84.47;1
318;CEREAL PLANET FRUIT 240 G;69.15;1
317;CARAOTA NEG VENELA 400G;34.37;1
316;CARAOTA NEG VENELA 1 KILO;77.85;1
315;CARAOTA BLAN PANTERA 454G;51.76;1
314;CAFE VERO CAFFE 200 GOUR;102.59;1
313;CAFE SAN ANTONIO 200G GOURM;91.10;1
312;CAFE LA PROTECTORA 250G;82.81;1
311;CAFE LA PROTECTORA 100G;33.12;1
310;CAFE JP 200G;65.01;1
309;CAFE FLOR D ARAUCA 500G;144.93;1
308;CAFE FLOR D ARAUCA 200G;60.20;1
307;CAFE FAVORITO 50GR;14.96;1
306;CAFE FAVORITO 200GR;58.06;1
305;CAFE FAVORITO 100G;28.85;1
304;CAFE DELLA NONNA 200GR;63.05;1
303;CAFE DELLA NONNA 100GR;37.04;1
302;AZUCAR 100 X 100 900GR;45.55;1
301;AVENA VENELA 400GR;33.12;1
300;AVENA MI CHACHA 800GR;74.11;1
299;ATUN EVEBA ACEIT VEG 170GR;84.47;1
298;ATUN EVEBA ACEIT VEG 140GR;63.05;1
297;ATUN DIPLOMATICO TOMATE 170GR;31.05;1
296;ATUN 170G WILLINGER ACEITE;47.62;1
295;ATUN 170G WILLIENGER AGUA;47.62;1
294;ATUN 142G WILLINGER ACEITE;40.96;1
