182;Bulto de Arroz Mary;0;0
107;Bulto de Harina de maÃ­z Pan amarilla 1 Kg;0;0
41;Café molido Amanecer 250 Gr.;0;0
303;CAFE DELLA NONNA 100GR;31.48;1
304;CAFE DELLA NONNA 200GR;61.22;1
305;CAFE FAVORITO 100G;27.98;1
306;CAFE FAVORITO 200GR;52.47;1
307;CAFE FAVORITO 50GR;15.74;1
308;CAFE FLOR D ARAUCA 200G;57.72;1
309;CAFE FLOR D ARAUCA 500G;132.92;1
310;CAFE JP 200G;57.72;1
311;CAFE LA PROTECTORA 100G;31.48;1
312;CAFE LA PROTECTORA 250G;73.46;1
153;Cafe molido Amanecer 100gr;33.93;1
155;Cafe molido Amanecer 200gr;64.36;1
156;Cafe molido Amanecer 500gr;168.6;1
158;Cafe molido Arauca 100gr.;0;0
159;Cafe molido Arauca 200gr;60.51;1
148;Cafe molido Brasil 100gr;37.54;1
150;Cafe molido Brasil 200gr;0;0
152;Cafe molido Brasil 500gr;0;0
165;Cafe molido Fama de America 100gr;0;0
166;Cafe molido Fama de America 200gr;60.34;1
167;Cafe molido Fama de America 250gr;72.05;1
168;Cafe molido Fama de America 500gr;150.75;1
160;Cafe molido Flor de Arauca 250gr;0;0
161;Cafe molido Madrid 100gr;28.34;1
163;Cafe molido Madrid 250gr;68.56;1
164;Cafe molido Madrid 500gr;144.12;1
241;Cafe molido Montaña 100 Gr.;32.18;1
242;Cafe molido Montaña 200 Gr.;64.02;1
313;CAFE SAN ANTONIO 200G GOURM;80.45;1
314;CAFE VERO CAFFE 200 GOUR;90.95;1
315;CARAOTA BLAN PANTERA 454G;47.22;1
316;CARAOTA NEG VENELA 1 KILO;69.96;1
317;CARAOTA NEG VENELA 400G;34.98;1
437;Caraotas Blancas Venela  500gr;0;0
436;Caraotas Negras Alvarigua 500gr;0;0
18;Caraotas Negras Mi Chacha 1Kg.;0;0
147;Caraotas Negras Pantera  900gr;81.15;1
146;Caraotas Negras Pantera 454gr;43.38;1
526;CARAOTAS NEGRAS SAN CIPRIANO 500GR;33.79;1
143;Caraotas Negras Venela 500gr;0;0
144;Caraotas Rojas Venela 500gr;0;0
85;carne Lomito de res 1/2 kg;111.93;1
47;Carne molida de primera;0;0
61;Carne molida de primera 1/2 KG;96.19;1
59;Carne para bistek de primera;0;0
45;Carne para bistek de primera 1/2 kg;101.44;1
62;Carne para desmechar de primera 1/2 KG;96.19;1
46;Carne para guisar de primera;0;0
60;Carne para guisar de primera 1/2 KG;96.19;1
83;carne punta trasera 1/2kg;111.93;1
86;carne Solomo de res 1/2 kg;111.93;1
519;Cash on Delivery Fee;0;0
386;CEREAL AZUCARADA 240G;84.6;1
318;CEREAL PLANET FRUIT 240 G;69.95;1
319;CEREAL POP CRONCH 240G;69.95;1
320;CEREAL POP CRONCH CHOCOLATE 240G;80.46;1
321;CEREAL ROCKET CH 120G;54.21;1
322;CEREAL ROCKET CH 220G;87.44;1
391;CHICHA CAMPESTRE 200 GR;53.33;1
392;CHICHA CAMPESTRE 400 GR;82.76;1
393;CHICHA CON LECHE SAN SIMON 500 GR;97.46;1
395;CHICHA INSTANTÁNEA TONI 400 GR;73.55;1
396;CHOCO COOL 400 GR;99.3;1
398;CHOCO RICO SAN SIMON 400 GR;82.76;1
399;CHOCO TONI SANTONI 400 GR;97.44;1
397;CHOCOLATE EN POLVO TERRY 400 GR;66.21;1
63;Chuleta ahumada de cochino 1kg;0;0
65;Chuleta de cochino 1/2 kg;78.7;1
64;Chuleta de res;0;0
66;Chuleton 1kg;0;0
513;CHULETON DE PALETA 1/2 KG;78.7;1
243;Cloro King 1 Lt;24.46;1
402;CLORO KINS 1 LITRO;27.94;1
98;Cloro Kris 1 Lts.;38.47;1
99;Cloro Kris 3.8 Lts.;36.37;1
401;CLORO LA PERLA 1 LITRO;55.53;1
245;Cloro Nevex  ultra 1 Lt;56.32;1
244;Cloro Nevex 1 Lt;0;0
400;CLORO SATELITE ULTRA 500 GR;22.07;1
246;Cloro Tapa Amarilla 1 Lt;0;0
67;Cochino costilla 1/2 kg;92.69;1
323;COLADO HEINZ PERA 113G;34.98;1
324;COLADO NATULAC DURAZNO 113G;31.12;1
325;COLADO NATULAC MANZANA 113G;31.12;1
326;COLADO NATULAC MANZANA 186G;35.34;1
327;COLADO NATULAC PERA 113G;31.12;1
328;COLADO NATULAC PERA 186G;34.98;1
329;COLADO OSOLE CIRUELA 100GR;20.98;1
330;COLADO OSOLE DURAZNO 100GR;20.98;1
331;COLADO OSOLE FRU MIX 100GR;20.98;1
332;COLADO OSOLE MANZANA 100;20.98;1
333;COLADO OSOLE PERA 100G;20.98;1
109;Combo Quincenal;0;0
438;Compota Natulac 186gr;36.02;1
84;Costilla de res 1/2 kg;61.21;1
250;Crema Arroz Primor Bolsa 450 Gr.;0;0
173;Crema de Arroz Agua Blanca 450gr;28.34;1
174;Crema de Arroz Mary 450gr;32.53;1
175;Crema de Arroz Polly 450gr;0;0
440;Crema De Arroz Primor Pote 450gr;59.47;1
441;Crema De Arroz Primor Pote 900gr;0;0
442;Crema de Arroz Santoni 400gr;0;0
247;Crema Dental Colgate Kids 50 Ml;39.53;1
248;Crema Dental Colgate Menta 100 Ml;0;0
249;Crema Dental Colgate Menta 75 Ml;0;0
106;Crema Dental Colgate Plax;65.37;1
334;CREMA LECHE DI FIORE 170G;34.98;1
335;CREMA LECHE KALDINI 170G;34.98;1
233;Dalvito 200gr;107.04;1
234;Dalvito 300gr;129.09;1
251;Desifectante Mistolin 828 Ml.;55.27;1
252;Desifectante Nivex Surtido 1 Lt;31.83;1
336;DESINF MISTOLIN AIR NAV PIN ES;52.47;1
337;DESINF MISTOLIN AROMATIZANTE NARANJA;52.47;1
338;DESINF TITAN FLORAL 1L;38.48;1
339;DESINF TITAN FRESA 1L;40.21;1
340;DESINF TITAN PINO 1L;38.47;1
104;Desodorante Lady Speed Stick;0;0
403;DETERGENTE  ABC LIMON 400GR;73.55;1
404;DETERGENTE EL TITAN LAVADO AUTOMATICO 1 KILO;58.83;1
405;DETERGENTE EL TITAN LIMON 900GR;55.16;1
423;DETERGENTE LIQUIDO CON SUAVISANTE ULTRASAT 946 ML;66.21;1
341;Diablitos Under Wood 100 Gr;75.19;1
185;Diablitos Under Wood 115gr;82.2;1
342;Diablitos Under Wood 50G;43.74;1
184;Diablitos Under Wood 54gr;45.12;1
485;Dr Abelardo J. Bachour D.;699.94;1
495;DR.  KERWING TORO;699.94;1
491;DR. ALEXANDER CARRERO;699.94;1
490;DR. CARLOS TOVAR;699.94;1
492;DR. CHAMBERLAIN CHERUBINI;699.94;1
494;DR. JESUS VERA;699.94;1
496;DR. LUIS GUERRA;699.94;1
497;DR. MANUEL MONTANA;699.94;1
510;Dr. Prueba;0;0
498;DR. ROGER MARTINEZ;699.94;1
499;DR. SAUL VIEIRA;699.94;1
493;DRA. FLORINDA DUQUE;699.94;1
500;DRA. GERALDINE MENDOZA;699.94;1
501;DRA. MAGALYS GUZMAN;699.94;1
504;DRA. NOHEMI MELENDEZ;699.94;1
505;DRA. NORMELIS SILVA;699.94;1
506;DRA. VANESSA PIFANO;699.94;1
406;ESENCIA DE FRESA EL AGUILA 230ML;73.55;1
407;ESENCIA DE NATA EL AGUILA 250ML;66.21;1
408;ESENCIA EL AGUILA COLITA 230ML;69.86;1
409;ESPONJA MAX HOGAR MALLITA;31.26;1
253;Esponjas Doble Uso 868;15.04;1
410;FIDEOS KALDINI CARNE 70 GR;20.22;1
411;FIDEOS KALDINI VEGETAL 70 GR;20.22;1
412;GALLETA BELVITA HONY 252GR;75.38;1
413;GALLETA BELVITA KRAKER 252G;75.38;1
414;GALLETA MARIA PUIG SELEC 250;53.33;1
582;GALLETA MARIA PUIG SELEC 250G;53.33;1
415;GALLETA SODA PUIG 240G;53.33;1
221;Gatorade 500ml;0;0
416;GELATINA QUALIMAX FRAMBUESA 20GR;14.71;1
417;GELATINA QUALIMAX PINA 20GR;14.71;1
418;GELATINA QUALIMAX UVA 20GR;14.71;1
419;GUISANTES AREL 400GR;73.55;1
254;Guisantes En Lata Pafia 400 Gr.;48.62;1
255;Guisantes En Vidro ole 190 Gr;0;0
420;GUISANTES KALDINI 400G;49.66;1
421;GUISANTES OSOLE 300GR;42.28;1
1;Harina de Maiz Amarilla Pan 1Kg.;42.31;1
115;Harina de Maiz Blanca Juana 1Kg;33.99;1
116;Harina de Maiz Blanca Kaly 1Kg;30.09;1
114;harina de maiz blanca pan 1kg;37.43;1
119;Harina de Trigo Doña Maria 1Kg;59.81;1
117;Harina de Trigo Dulce Mar Leudante 1Kg;0;0
118;Harina de Trigo Dulce Mar Todo Uso 1Kg;0;0
19;Harina de Trigo Leudante Dulce Mar 1Kg.;0;0
20;Harina de Trigo Leudante Mary 1Kg.;0;0
121;Harina de Trigo Ronco Leudante 1Kg;52.49;1
120;Harina de Trigo Ronco Todo Uso 1Kg;0;0
343;HARINA TRIGO MARY T USO 900G;41.98;1
76;Higado de Pollo 1kg;0;0
422;HORTALIZAS OSOLE 300GR;44.13;1
70;Hueso rojo;0;0
585;huevos 1/2 carton;87.45;1
91;Jabón En Polvo Alive Azul 1 Kg.;62.02;1
89;Jabón En Polvo Alive Azul 500gr.;31.12;1
92;Jabón En Polvo Alive Verde 1 kg.;61.91;1
90;Jabón En Polvo Alive Verde 500gr.;0;0
96;JabÃ³n en polvo ACE 1 Kg.;0;0
257;Jabon Azul Las Llaves 200 Gr.;39.62;1
256;Jabon Azul Las Llaves 250 Gr.;44.43;1
100;Jabon Azul Panela Las Llaves 250g.;0;0
344;JABON DOVE ORIGINAL 90GR;41.98;1
258;Jabon Las Llaves Fragancia Bebe 160 Gr.;37.78;1
105;Jabon Lux;0;0
345;JABON REXONA ANTIBAC AVENA 3X1;78.72;1
444;Jamon Endiablado Plumrose 110gr;72.75;1
443;Jamon Endiablado Plumrose 60gr;41.97;1
533;Ketchup 400 g San Cipriano;87.69;1
71;Lagarto con hueso;0;0
72;Lagarto sin hueso;0;0
424;LAVAPLATO CREMA EL TITAN 250GR;36.77;1
425;LAVAPLATO CREMA EL TITAN 500GR;64.37;1
94;Lavaplatos Axion Crema 500 Gr.;140.62;1
97;Lavaplatos Kris;0;0
426;LAVAPLATOS MULTIUSO LIQUIDO NARANJA EL TITAN 500ML;44.11;1
430;LECHE COMPLETA LLANO ALEGRE 1 KILO;183.88;1
528;LECHE COMPLETA SAN CIPRIANO 200GR;92.52;1
529;LECHE COMPLETA SAN CIPRIANO 400GR;168.95;1
530;LECHE COMPLETA SAN CIPRIANO 900GR;325.83;1
427;LECHE CONDENSADA CAMPESTRE 395;79.07;1
428;LECHE CONDENSADA NATULAC 100ML;29.44;1
429;LECHE CONDENSADA NATULAC 397GR;91.94;1
196;Leche En Polvo Completa Do Bon 120gr;33.64;1
197;Leche En Polvo Completa Do Bon 200gr;53.81;1
199;Leche En Polvo Completa Dobon 400gr.;107.65;1
192;Leche En Polvo Completa La Campestre 500gr;175.69;1
190;Leche En Polvo Completa La Campestre900gr;317.97;1
22;Leche en polvo completa, presentacion 1Kg.g;0;0
23;Leche en polvo completa, presentacion 500g;0;0
24;Leche en polvo completa, presentacion 900g;0;0
259;Leche En Polvo Dobon 400 Gr.;107.64;1
194;Leche En Polvo La Campiña 900gr;362.04;1
195;Leche En Polvo Semidescremada La Campiña 900gr;0;0
21;Leche en polvo sin gluten, presentacion 200g;0;0
346;LECHE LIQ COMP SAN SIMON 1L;55.97;1
204;Leche Liquida Completa La Pastoreña 1L;58.77;1
202;Leche Liquida Completa Purisima 1L;56.67;1
203;Leche Liquida Descremada La Pastoreña 1L;58.77;1
201;Leche Liquida Descremada Purisima 1L;0;0
347;LECHE POLVO LUMALAC 1 KILO;257.1;1
348;LECHE POLVO SAN SIMON 900GR;262.35;1
349;LENTEJA GABI 400GR;38.48;1
260;Lentejas Pantera 454 Gr.;52.12;1
187;Lentejas Pantera 500gr;0;0
188;Lentejas Pantera 900gr;98.73;1
525;LENTEJAS SAN CIPRIANO 500GR;42.24;1
186;Lentejas Venela  500gr;0;0
25;lentejas, presentacion de 400g;0;0
507;LIC. CHRISTOPHER TELLERIA;699.94;1
394;LUMALAC LIFETEA 500 GR;73.55;1
431;MAIZ DULCE NUDELI 200 GR;56.99;1
432;MAIZ DULCE TIGO 300 GR;58.84;1
433;MAIZ ENTERO KALDINI 400 GR;49.66;1
434;MAIZ PARA COTUFA GABI 500 GR;44.13;1
538;MAIZ PARA COTUFA PANTERA 500G;44.11;1
350;MAIZINA AMERICANA 120G;41.96;1
206;Maizina Americana 200gr;48.27;1
261;Maizina Americana 400 Gr.;88.5;1
207;Maizina Americana 800gr;160.91;1
205;Maizina Americana 90gr;24.15;1
351;MANTECA MISERICORDIA 400GR;68.21;1
352;MANTEQ LA DELICIA 250GR;34.98;1
353;MANTEQ LA DELICIA 500GR;54.22;1
354;MARGA LA MISERICORDIA 227GR;34.98;1
355;MARGA LA MISERICORDIA 454GR;64.71;1
215;Margarina Chef Sin Sal;0;0
214;Margarina Deline 250gr;38.47;1
213;Margarina Deline 500gr;73.46;1
217;Margarina La Excelencia 15kg;0;0
30;Margarina Ligera Mavesa 500gr;89.9;1
27;Margarina Mavesa 250gr;47.92;1
26;Margarina Mavesa 500gr;90.25;1
28;Margarina Nelly 250gr;38.47;1
29;Margarina Nelly 500gr;79.76;1
356;MAYONESA 100 X100TO 175G;41.98;1
534;Mayonesa 750 g San Cipriano;180.22;1
211;Mayonesa Fergos 175gr;52.12;1
212;Mayonesa Fergos 445gr;107.4;1
357;MAYONESA KALDINI 445GR;87.45;1
31;Mayonesa Kraft 175gr;65.08;1
210;Mayonesa Kraft 445gr;129.08;1
32;Mayonesa Mavesa 175gr;65.08;1
209;Mayonesa Mavesa 3.6kg;0;0
262;Mayonesa Mavesa 445 Gr.;130.47;1
33;Mayonesa Mavesa 900gr;0;0
358;MAYONESA MAVESA ADER 3.6KG;926.98;1
359;MAYONESA MISERICORDIA 175G;43.73;1
360;MAYONESA MISERICORDIA 445GR;82.2;1
361;MAYONESA TIGO 500GR;99.69;1
508;meidco;0;0
78;Molleja de Pollo 1kg;0;0
535;Mostaza 370 g San Cipriano;100.57;1
362;MOSTAZA COMA 1K;96.21;1
79;Muslo de Pollo  1kg;0;0
169;Nestle Cerelac 100gr;53.7;1
171;Nestle Cerelac Sachet 400gr;0;0
172;Nestle Cerelac Sachet 900gr;0;0
539;OREO CHOCOLATE TUBO 108GR;33.1;1
540;OREO FRESA TUBO 108GR;36.77;1
543;PAÑALES ECOSOFT XL 10 UNIDADES;143.43;1
547;PAÑALES JUNIOR PERFECT TALLA XL 7 UNIDADES;205.95;1
545;PAÑALES LANDA  11-25 KILO 8 UNIDADES;77.23;1
544;PAÑALES LANDA  4-9 KILO 9 UNIDADES;77.22;1
546;PAÑALES MINI PERFECT TALLA M 10 UNIDADES;205.95;1
541;PAPEL ALUMINIO ALNAFOL 6.7M;77.22;1
103;Papel Higienico Lucianos Morado;26.58;1
363;PAPEL ROSAL PLUS 215H VER P;41.96;1
542;PASSATA SINDONI 480 GR;110.33;1
176;Pasta Allegri Codos 1Kg;0;0
263;Pasta Allegri Espiral 1 KG;0;0
364;PASTA CAPRI E E LARGA 1;43.73;1
265;Pasta Corta Primor 1 Kg.;80.12;1
264;Pasta Corta Primor 500 Gr.;0;0
229;Pasta de Tomate COMA 200gr;0;0
231;Pasta de Tomate COMA 3.850kg;0;0
230;Pasta de Tomate COMA 500gr;0;0
365;PASTA HORIZONTE TORNIL 1K EE;48.97;1
266;Pasta Larga Primor 500 Gr.;40.23;1
177;Pasta Mary Plumitas 1Kg;0;0
267;Pasta Para Pasticho Lasagna Galo 200 Gr.;44.43;1
366;PASTA TOMATE COMA 4K VID;489.72;1
179;Pasta Vermicelli Allegri 1Kg;55.31;1
180;Pasta Vermicelli Horizonte 1Kg;0;0
181;Pasta Vermicelli Mary 1Kg;50.37;1
227;Pasticho Ronco 250gr;0;0
228;Pasticho Sindoni 250gr;0;0
68;Patas de cochino 1/2 kg;31.49;1
80;Patas de Pollo 1kg;0;0
81;Pechuga de Pollo con Hueso 1kg;0;0
268;Pepitona Margarita Picante 140 Gr.;70.31;1
69;Pernil 1/2 kg;92.7;1
451;Pescado Carite en rueda 1Kg;0;0
450;Pescado Pargo entero 1Kg;0;0
82;Picadillo de Pollo 1kg;0;0
73;Pollo carapacho;0;0
74;Pollo churrasco;0;0
75;Pollo entero 1 kg;87.47;1
77;Pollo Milanesa 1kg;0;0
521;pork belly 1/2 kg;101.96;1
479;pulpa de cochino 1/2 kg.;117.18;1
548;PURE DE TOMATE HEINZ 490G;128.71;1
224;Refresco  Pepsi 1.5L;0;0
218;Refresco Coca Cola 1.5L;0;0
220;Refresco Coca Cola 1L;0;0
222;Refresco Coca Cola 2L;0;0
226;Refresco Glup 1L;0;0
225;Refresco Glup 2L;0;0
223;Refresco Pepsi 2L;0;0
549;RENATA MEZCLA BRIGADEIRO 400G;55.16;1
550;RENATA MEZCLA BROWNIE 400GR;55.16;1
551;RENATA MEZCLA CHOCOLATE 400G;55.16;1
552;RENATA MEZCLA COCO 400G;55.16;1
553;RENATA MEZCLA LARANJA 400G;55.16;1
554;RENATA MEZCLA LIMAO 400G;55.16;1
235;Rikesa Cheedar 200gr;186.09;1
236;Rikesa Tocineta 300gr;173.85;1
270;Sal Refinada Bahia 1 Kg.;15.39;1
54;Sal Refinada Celestial 1 kg.;10.14;1
269;Sal Refinada Delmar 1 Kg;12.24;1
55;Sal Refinada Ensal 1Kg.;0;0
555;SALMON AHUMADO ROBINSON 170 GR;147.09;1
367;SALSA AHUMADITA FRITZ 240GR;69.95;1
271;Salsa Aji Picante Fritz 250 Gr.;70.06;1
536;Salsa Barbacue 400 g San Cipriano;103.79;1
537;Salsa barbecue 1.01 kg;214.41;1
95;Salsa Barbecue BBQ Fritz 290 Gr.;0;0
556;SALSA BBQ MC CORMICK 230 ML;73.55;1
557;SALSA DE AJO COMA 150ML;20.22;1
558;SALSA DE AJO COMA 300GR;27.6;1
559;SALSA DE AJO OLYMPIA 300 ML;64.37;1
275;Salsa De Tomate Coma 397 Gr.;0;0
272;Salsa De Tomate Fergos 198 Gr.;36.38;1
273;Salsa De Tomate Fergos 397 Gr.;47.58;1
274;Salsa De Tomate Kampist 397 Gr.;46.17;1
560;SALSA INGLESA COMA 150ML;23.89;1
561;SALSA INGLESA COMA 300ML;31.27;1
562;SALSA INGLESA MC CORMICK 150ML;36.77;1
56;Salsa ketchup Heinz de 397g;72.05;1
58;Salsa ketchup Pampero 198g;44.43;1
57;Salsa ketchup Pampero 397g;66.88;1
563;SALSA NAPOLI CAPRI 490G;101.15;1
564;SALSA OSOLE ACEITUNA 340GR;45.99;1
565;SALSA OSOLE ALBAHACA 340;45.99;1
566;SALSA OSOLE MEDITERRÁNEA 340G;49.66;1
567;SALSA OSOLE NAPOLI 340;45.99;1
568;SALSA OSOLE PIZZA 340G;45.99;1
569;SALSA OSOLE PUTANESCA 340G;49.66;1
570;SALSA OSOLE VODKA 340G;49.66;1
571;SALSA PARA PASTA BOLOGNESA HEINZ 495G;125.04;1
572;SALSA PRIMAVERA NATURALIST 500G;55.16;1
368;SALSA ROSADA FRITZ 260G;61.23;1
573;SALSA SOYA COMA 150ML;20.22;1
574;SALSA SOYA COMA 300ML;27.6;1
575;SALSA SOYA MC CORMICK 150ML;64.37;1
276;Salsa Tartara Fritz 240 Gr.;0;0
208;Salsa Tocineta Fritz 240 Gr.;66.81;1
369;SALSA TOMATE  KETCHUP COLMENA 397G;52.47;1
370;SALSA TOMATE KETCHUP COMA PLAST 4KG;332.32;1
371;SALSA TOMATE KETCHUP DON ANTONIO 397GR;41.96;1
372;SALSA TOMATE KETCHUP EUREKA 397G;59.49;1
576;SALSA TOMATE OLE TRADICIONAL 340G;47.81;1
219;Sardina Picante Margarita 170 Gr.;0;0
232;Sardina Tomate Marbonita 170 Gr.;21.34;1
583;SARDINAS EN ACEITE SAN CIPRIANO 84G;24.14;1
577;SERVILLETA ZZ PEQ DISP 160 HOJAS;36.77;1
578;SERVILLETAS STYLO 150P;33.1;1
387;SHAMPOO UNO COCO 300ML;73.55;1
390;SHAMPOO UNO MANZANILLA 300ML;73.55;1
389;SHAMPOO UNO MENTA 300ML;73.55;1
388;SHAMPOO UNO OLIVA 300ML;73.55;1
509;test;0;0
373;TOALLAS HUMEDA MOMI 50 UND;26.25;1
374;TOALLAS HUMEDA MOMI ALOE 72 UND;40.21;1
101;Toallas Sanitarias Alive;0;0
579;TOALLIN DON TOALLIN MULT 50H;31.27;1
517;TOCINO 1/2 KG;34.98;1
237;Toddy 200gr;106.94;1
240;Toddy 2kg.;881.15;1
238;Toddy 400gr;194.49;1
239;Toddy de bolsa 1kg;445.72;1
523;TOMATE 1/2 KG;90.83;1
580;TOMATE PELADO ADDAS 500G;91.94;1
581;VEGETALES MIXTOS AREL 400GR;77.23;1
520;Veterinario;0;0
375;VINAGRE CAP GROUP 1L;34.98;1
376;VINAGRE CAP GROUP 250M;19.23;1
377;VINAGRE CAP GROUP 500M;28;1
378;VINAGRE ENVAPRIMOLCA 1L;26.25;1
379;VINAGRE ENVAPRIMOLCA 500ML;20.29;1
380;VINAGRE EUREKA 1000ML;55.96;1
381;VINAGRE EUREKA 500ML;31.48;1
382;VINAGRE HEINZ BLANCO 500ML;38.48;1
383;VINAGRE OLYMPIA 1L;47.23;1
